Policy_num,mobile_num,TxnID,Year,Type,Base_Premium,No_Claim_bonus_discount,road_side_assistence_addon,Tyre_addon,Electronic_addon,thirt_party_liablity_premium,Manufaturer,Party_type,registration_date,Car_number
5181,9297874503,898278077443103,2018,Renewal,0,0,0,0,0,4061,Mahindra,Third Party,15-08-2013,MH 3 KN 5140
5185,9331423436,892623458798371,2018,New,26453,0,0,0,0,4039,Others,First party,09-12-2012,MH 1 SL 6959
5195,9321049884,936281226506990,2018,Renewal,0,0,0,0,0,4422,Honda,Third Party,08-12-2013,MH 5 LP 8571
5196,9294728458,894911475637188,2018,Renewal,28941,0,0,0,0,4414,Maruti,First party,18-09-2013,MH 1 TH 4152
5203,9327684096,947559546009090,2018,Renewal,25692,0,0,0,300,4175,Others,First party,30-04-2013,MH 6 SW 5447
5210,9325412687,920987490814539,2018,New,0,0,0,0,0,4027,Honda,Third Party,06-08-2014,MH 3 UP 7597
5215,9343224909,854564503439971,2018,New,27465,0,0,0,0,4490,Hyundai,First party,22-04-2012,MH 2 SF 5239
5224,9301420773,941542875229922,2018,Renewal,22501,0,0,0,0,4408,Maruti,First party,23-07-2012,MH 7 FY 5538
5236,9280174082,917943019467076,2018,New,0,0,0,0,0,4363,Honda,Third Party,04-03-2013,MH 1 AF 9735
5239,9267366402,929264271637133,2018,New,29661,0,0,0,0,4094,Others,First party,12-05-2013,MH 5 MR 6390
5246,9280449942,942635076199547,2018,Renewal,28758,0,293,0,0,4199,Hyundai,First party,21-09-2013,MH 6 IR 5219
5254,9286390683,934528900348768,2018,New,20358,0,0,0,0,4064,Hyundai,First party,13-10-2013,MH 7 FJ 5823
5259,9297960349,879231344894960,2018,New,24988,0,0,0,0,4409,Others,First party,25-03-2013,MH 2 QP 4283
5263,9302440581,855332476014744,2018,New,23849,0,0,210,309,4178,Honda,First party,30-07-2012,MH 3 RY 7061
5265,9262558536,928624908133984,2018,New,23733,0,0,0,0,4262,Mahindra,First party,06-12-2012,MH 3 JZ 3207
5267,9278273437,872188807043862,2018,Renewal,25396,0,267,0,0,4124,Maruti,First party,01-11-2013,MH 3 UZ 8552
5272,9339286351,937233896071741,2018,Renewal,24373,1241,0,0,0,4116,Hyundai,First party,30-12-2012,MH 2 XK 4720
5278,9339059214,919134478667662,2018,Renewal,29387,0,0,0,274,4003,Maruti,First party,31-12-2012,MH 5 CY 6661
5279,9338433884,871302903930912,2018,Renewal,21537,0,0,0,0,4093,Maruti,First party,02-04-2014,MH 1 ZC 3651
5282,9300125404,924472299400530,2018,Renewal,29446,0,0,0,0,4265,Others,First party,15-05-2013,MH 5 TZ 3796
5290,9330256128,885412162450769,2018,Renewal,0,0,0,0,0,4325,Hyundai,Third Party,15-09-2014,MH 3 CO 6021
5305,9283582105,897981361989563,2018,Renewal,29131,0,0,0,0,4278,Mahindra,First party,21-08-2012,MH 6 VX 4224
5309,9311771965,941725938625541,2018,New,20537,0,0,0,0,4098,Maruti,First party,03-04-2012,MH 7 NZ 8825
5319,9334806869,887625313661285,2018,Renewal,22698,0,347,0,0,4020,Others,First party,08-03-2013,MH 2 TE 6208
5327,9294438379,886223511693531,2018,New,23804,0,321,0,0,4370,Hyundai,First party,17-09-2014,MH 5 NK 4181
5331,9275066722,876834513664340,2018,Renewal,24410,0,391,0,0,4486,Hyundai,First party,10-04-2013,MH 5 TF 5183
5332,9269459534,946583239494636,2018,Renewal,28288,0,0,0,0,4341,Hyundai,First party,26-03-2014,MH 8 QK 5802
5334,9319922513,900934706657753,2018,New,21491,0,0,0,0,4024,Maruti,First party,20-02-2013,MH 6 ZA 9065
5336,9259513035,924307241171660,2018,New,28399,0,0,0,0,4436,Maruti,First party,15-09-2014,MH 8 AZ 5183
5341,9278169064,851155054392341,2018,New,24534,1382,0,0,0,4500,Hyundai,First party,08-08-2014,MH 1 BE 4991
5347,9322229115,899830815071873,2018,Renewal,24125,0,0,0,0,4140,Hyundai,First party,22-03-2014,MH 1 OF 5668
5349,9335167439,921044465356438,2018,Renewal,20436,0,0,0,0,4266,Maruti,First party,28-08-2014,MH 1 TQ 9023
5353,9322078943,926177292674382,2018,Renewal,24710,0,0,0,0,4372,Honda,First party,02-11-2012,MH 1 QS 3673
5359,9262360162,909816830131873,2018,Renewal,27803,0,0,0,0,4039,Mahindra,First party,16-01-2014,MH 4 ES 5817
5364,9302927059,895556807650676,2018,New,24731,0,0,0,0,4225,Honda,First party,26-05-2012,MH 8 ZX 6529
5366,9264535807,906167761038574,2018,Renewal,29656,0,0,0,0,4328,Honda,First party,20-04-2013,MH 3 YZ 4349
5408,9261227461,901121403848789,2018,New,20235,0,0,0,0,4492,Maruti,First party,09-06-2013,MH 7 XF 4609
5412,9263174822,888126943604149,2018,New,21463,0,270,0,0,4017,Honda,First party,04-08-2012,MH 1 QO 7854
5415,9314221597,937990318807362,2018,New,28268,0,0,0,339,4200,Maruti,First party,07-08-2013,MH 8 TK 7253
5418,9319497198,862700969053750,2018,Renewal,25308,1363,0,0,0,4090,Hyundai,First party,16-08-2014,MH 2 KH 3226
5419,9297788754,869290747515044,2018,Renewal,23459,0,0,0,285,4482,Honda,First party,23-08-2014,MH 8 JF 7667
5423,9263591160,927301683015889,2018,New,26644,0,0,0,0,4121,Honda,First party,04-12-2013,MH 1 NC 9264
5427,9327061877,943878947452108,2018,New,22372,0,0,0,0,4068,Mahindra,First party,22-01-2014,MH 1 BH 3525
5430,9315570819,882397949359651,2018,Renewal,26956,0,0,0,0,4222,Honda,First party,16-06-2012,MH 2 MQ 5112
5438,9304528543,893001179558326,2018,New,0,0,0,0,0,4159,Hyundai,Third Party,27-05-2014,MH 1 GL 8813
5443,9345567983,849342950451439,2018,Renewal,20398,0,0,0,0,4327,Hyundai,First party,17-03-2014,MH 8 EM 9595
5444,9327328252,929245705940766,2018,New,28682,0,0,0,0,4486,Maruti,First party,21-07-2013,MH 1 PB 4383
5446,9331873138,881669720615552,2018,New,23055,0,0,0,0,4489,Hyundai,First party,12-05-2013,MH 1 SG 8020
5461,9305451402,936479098307677,2018,New,23946,0,0,0,0,4292,Others,First party,02-05-2012,MH 5 OD 8871
5462,9264316746,943335198979670,2018,Renewal,25444,1275,0,0,0,4209,Mahindra,First party,16-06-2013,MH 5 RB 5830
5470,9306515081,894537292160924,2018,New,28833,1339,347,0,0,4186,Hyundai,First party,20-10-2013,MH 1 GL 3988
5471,9328221438,885340553740038,2018,Renewal,29537,0,0,0,250,4359,Others,First party,15-02-2014,MH 3 FI 7561
5472,9331286347,896241161882580,2018,New,26424,0,364,0,0,4266,Others,First party,02-10-2013,MH 7 DL 7766
5473,9329572552,912011534606093,2018,Renewal,0,0,0,0,0,4117,Maruti,Third Party,19-11-2013,MH 2 XJ 4111
5478,9274404027,852874010460981,2018,New,0,0,0,0,0,4388,Maruti,Third Party,18-09-2012,MH 5 LN 7919
5482,9299091283,933268981760101,2018,New,0,0,0,0,0,4254,Maruti,Third Party,27-01-2013,MH 8 EZ 3144
5483,9319234105,901266808841226,2018,New,24815,0,0,212,0,4422,Others,First party,12-06-2014,MH 1 LZ 9504
5490,9333769531,848858866769175,2018,New,24876,0,0,0,0,4261,Honda,First party,28-05-2014,MH 8 ET 9307
5491,9338618279,859974839064969,2018,New,20527,0,0,0,253,4300,Maruti,First party,14-05-2012,MH 8 VU 8251
5510,9271129705,913631419104488,2018,Renewal,0,0,0,0,0,4373,Others,Third Party,24-07-2014,MH 3 UU 6682
5514,9313965800,868162030041534,2018,Renewal,21911,0,0,227,0,4144,Maruti,First party,06-10-2012,MH 5 ZS 7366
5517,9313562794,917909754430458,2018,Renewal,21421,0,0,0,0,4109,Maruti,First party,19-08-2013,MH 8 NT 8700
5520,9326808729,916980815336751,2018,New,28511,0,0,0,0,4334,Honda,First party,20-04-2012,MH 8 GS 8894
5521,9304484633,888465510230861,2018,Renewal,25395,0,0,0,0,4064,Maruti,First party,14-08-2013,MH 3 YT 9195
5554,9309355382,933639435570284,2018,New,0,0,0,0,0,4159,Honda,Third Party,06-08-2014,MH 3 AB 4829
5564,9282595407,895839754439536,2018,Renewal,0,0,0,0,0,4478,Hyundai,Third Party,11-06-2014,MH 3 EE 4783
5566,9321537382,895472589516255,2018,New,27349,1352,343,0,0,4071,Hyundai,First party,24-05-2012,MH 3 KL 2348
5570,9268972453,938833191688705,2018,Renewal,25494,0,0,0,0,4111,Maruti,First party,13-01-2013,MH 8 JO 5806
5574,9258142346,868644861122996,2018,Renewal,20918,0,0,0,332,4097,Honda,First party,19-04-2013,MH 1 SN 9587
5575,9303686533,920178651993422,2018,New,25525,0,352,0,0,4200,Honda,First party,11-12-2014,MH 5 ZJ 5950
5588,9258720798,908464964147889,2018,Renewal,24734,0,0,0,0,4281,Honda,First party,05-08-2013,MH 7 GW 7392
5590,9277812055,900193787814596,2018,New,26502,0,0,0,0,4005,Honda,First party,15-09-2013,MH 7 OO 6494
5593,9314022743,900808301853757,2018,Renewal,23233,0,0,0,0,4248,Maruti,First party,17-05-2012,MH 1 UY 6820
5600,9337723807,888045355468923,2018,New,28704,0,0,0,0,4329,Hyundai,First party,21-07-2014,MH 1 ON 7721
5601,9284962698,913224358974896,2018,New,0,0,0,0,0,4419,Hyundai,Third Party,06-04-2012,MH 3 CJ 4740
5606,9288313927,917221627931162,2018,Renewal,22972,0,0,0,0,4361,Maruti,First party,08-07-2013,MH 1 MZ 4459
5607,9337786729,940981980189797,2018,New,22491,0,0,210,0,4462,Maruti,First party,01-11-2012,MH 2 JY 4616
5608,9317840603,914664061095196,2018,New,29845,1220,303,0,0,4092,Others,First party,08-06-2013,MH 7 EX 5386
5609,9296207613,904603562643364,2018,New,20809,0,0,0,0,4366,Maruti,First party,27-06-2014,MH 7 AJ 7484
5619,9342089140,856836281884868,2018,New,23484,0,0,0,0,4286,Maruti,First party,21-11-2013,MH 3 EJ 3754
5631,9271198232,933594498586219,2018,New,27127,0,0,159,0,4196,Honda,First party,07-06-2012,MH 7 HX 7995
5639,9316105173,939817598347327,2018,New,21689,0,0,0,0,4344,Honda,First party,01-12-2014,MH 6 KS 4658
5649,9272277336,902782698543827,2018,Renewal,21799,0,0,193,0,4210,Hyundai,First party,29-11-2013,MH 3 UA 6313
5650,9270253176,858800418159547,2018,New,21927,0,0,0,0,4343,Mahindra,First party,12-04-2014,MH 5 WN 8192
5655,9277425511,852907210594389,2018,New,26500,0,0,231,0,4171,Maruti,First party,30-10-2013,MH 3 JD 4196
5658,9325056707,920002703524386,2018,Renewal,26889,0,0,0,0,4276,Maruti,First party,13-12-2012,MH 8 OV 2732
5661,9289269579,880682344578463,2018,Renewal,22414,1318,0,0,0,4182,Maruti,First party,25-06-2013,MH 7 FF 9208
5665,9341099418,848540005356036,2018,New,27078,0,0,0,0,4016,Hyundai,First party,12-12-2012,MH 4 KS 6875
5668,9275458838,946371491004874,2018,Renewal,22307,0,0,0,0,4322,Maruti,First party,24-09-2013,MH 2 GO 6438
5673,9320431353,911646739140267,2018,New,28966,0,0,0,0,4102,Maruti,First party,22-05-2013,MH 7 JS 4167
5685,9257816576,901451459765312,2018,New,23814,1223,0,0,0,4489,Mahindra,First party,30-08-2012,MH 3 TV 4929
5687,9326794617,853475508187101,2018,New,21283,0,0,0,306,4039,Mahindra,First party,14-11-2014,MH 3 AP 5564
5690,9284583157,849738847333447,2018,Renewal,29533,0,0,0,0,4057,Others,First party,24-04-2014,MH 6 AS 5453
5692,9268165177,887347094898264,2018,New,21598,0,373,0,0,4483,Maruti,First party,23-06-2013,MH 5 VR 8564
5697,9262741209,887038533593151,2018,Renewal,0,0,0,0,0,4382,Others,Third Party,09-08-2014,MH 3 WI 4433
5700,9266297505,919096610587665,2018,New,21471,0,0,0,0,4183,Honda,First party,29-05-2013,MH 3 TW 5448
5706,9266838559,862014411118158,2018,Renewal,24910,1352,0,0,0,4026,Hyundai,First party,22-01-2014,MH 8 FE 5928
5733,9308019719,861325728518094,2018,New,0,0,0,0,0,4108,Hyundai,Third Party,27-04-2013,MH 3 QZ 9404
5735,9279529782,933706147985683,2018,Renewal,22455,0,0,0,284,4102,Mahindra,First party,12-07-2012,MH 2 UN 5068
5736,9334344195,878894775305817,2018,Renewal,25401,0,0,0,0,4246,Honda,First party,14-08-2013,MH 4 TX 2347
5740,9298972580,932625101041010,2018,New,26388,0,0,0,315,4245,Maruti,First party,24-04-2014,MH 7 RW 5052
5743,9292381020,939807559719343,2018,Renewal,29356,1208,0,0,0,4365,Hyundai,First party,27-07-2014,MH 1 BG 4510
5747,9292105324,863852726056552,2018,Renewal,26523,0,0,0,330,4182,Hyundai,First party,02-04-2014,MH 6 JD 9676
5755,9282056642,874578159940783,2018,Renewal,21874,0,352,0,0,4241,Maruti,First party,02-11-2013,MH 2 HX 3372
5757,9299396742,913829017252712,2018,Renewal,28238,0,0,0,0,4231,Maruti,First party,27-01-2014,MH 5 SV 3380
5761,9280720728,897242094675376,2018,Renewal,29101,0,0,0,0,4295,Maruti,First party,09-08-2012,MH 1 YS 9257
5773,9321949280,937592309978062,2018,New,25292,0,0,0,0,4404,Honda,First party,21-01-2013,MH 6 DD 6676
5780,9342008778,864543112645840,2018,New,20613,0,359,0,0,4342,Maruti,First party,19-08-2014,MH 5 MI 9323
5783,9337513182,935260188453652,2018,Renewal,20564,0,0,0,0,4055,Mahindra,First party,28-03-2013,MH 4 OG 6899
5787,9315828958,868181034317683,2018,Renewal,25502,1378,0,0,0,4374,Honda,First party,09-12-2013,MH 1 QM 6792
5805,9319302234,930276152398395,2018,Renewal,24711,0,0,0,0,4275,Honda,First party,07-02-2013,MH 1 YA 6994
5806,9340604818,921005908030719,2018,New,22333,0,0,229,274,4405,Maruti,First party,04-04-2013,MH 7 IW 3688
5809,9293322202,919740055339923,2018,New,28058,0,0,0,0,4146,Maruti,First party,13-08-2013,MH 6 WW 2737
5812,9334737780,850683310745260,2018,Renewal,26028,0,0,0,0,4113,Honda,First party,02-06-2013,MH 1 KN 8702
5818,9318979882,914323905378896,2018,Renewal,24118,0,0,0,0,4461,Maruti,First party,02-05-2012,MH 6 VK 2866
5819,9311887178,939079185416489,2018,New,25804,0,0,0,0,4495,Hyundai,First party,20-10-2013,MH 2 NG 7222
5825,9270811562,914005882776827,2018,New,29206,0,0,0,0,4361,Honda,First party,13-03-2013,MH 2 GM 7540
5831,9276312304,902886913199926,2018,New,0,0,0,0,0,4066,Honda,Third Party,09-08-2014,MH 4 GM 7579
5832,9313827425,904249944503878,2018,Renewal,28076,0,290,170,0,4355,Honda,First party,10-10-2013,MH 3 KI 7613
5836,9322410381,907737551165592,2018,Renewal,21409,0,0,0,0,4102,Honda,First party,02-01-2014,MH 6 VD 8094
5837,9266316788,865293741874861,2018,Renewal,21031,0,0,210,0,4073,Hyundai,First party,24-07-2014,MH 5 XF 8303
5838,9279950460,858498497696490,2018,Renewal,29363,0,0,0,0,4309,Honda,First party,29-05-2014,MH 7 CS 9772
5840,9300266571,894197455274518,2018,New,24097,0,0,0,0,4184,Maruti,First party,20-02-2013,MH 4 AL 7560
5841,9336853299,853698858382592,2018,Renewal,24664,0,0,0,0,4373,Honda,First party,02-02-2013,MH 8 CT 7863
5844,9271797601,876356104439123,2018,New,21218,0,0,0,0,4373,Maruti,First party,14-07-2012,MH 6 MO 8702
5845,9260196260,919188249126804,2018,Renewal,25078,0,234,0,0,4437,Mahindra,First party,11-11-2014,MH 7 EV 3762
5848,9339179663,940023879037917,2018,Renewal,28852,0,0,0,0,4151,Maruti,First party,09-06-2014,MH 4 NW 4807
5849,9262936565,920708760810073,2018,New,25622,0,0,0,0,4407,Hyundai,First party,13-05-2014,MH 6 WZ 8564
5856,9307621245,932013776607599,2018,New,0,0,0,0,0,4387,Maruti,Third Party,10-07-2013,MH 5 DL 3813
5869,9274399035,859460333891491,2018,Renewal,25974,0,0,0,0,4498,Others,First party,16-02-2014,MH 1 IE 8731
5870,9267020672,849171669373395,2018,Renewal,25803,0,0,0,0,4298,Hyundai,First party,10-07-2014,MH 2 YK 4803
5873,9314694703,848816942299596,2018,New,0,0,0,0,0,4480,Maruti,Third Party,04-09-2012,MH 6 AH 3639
5875,9325230854,907428668984289,2018,Renewal,22503,0,0,237,0,4075,Hyundai,First party,05-05-2013,MH 8 BE 6558
5884,9265044343,869837923808260,2018,Renewal,26232,1322,0,0,0,4231,Honda,First party,25-11-2012,MH 8 OZ 4548
5898,9329508646,916671218247114,2018,Renewal,26768,1360,0,181,0,4068,Maruti,First party,18-08-2014,MH 8 XF 7118
5907,9314230209,898374627195442,2018,New,28581,1230,0,0,0,4103,Maruti,First party,16-07-2014,MH 2 OC 7099
5918,9295624960,924559333161816,2018,Renewal,25237,0,0,0,0,4115,Hyundai,First party,23-08-2013,MH 5 QU 2478
5924,9269651211,882584667177093,2018,New,28255,1229,0,0,0,4297,Maruti,First party,06-03-2014,MH 8 WR 8477
5931,9277642995,879563642688357,2018,New,23338,0,0,0,0,4443,Others,First party,30-01-2014,MH 8 ES 9476
5932,9264362660,856596485222715,2018,New,20806,0,344,0,0,4344,Honda,First party,14-11-2012,MH 3 BU 6514
5933,9291820405,923819844551425,2018,New,21623,0,0,0,0,4341,Hyundai,First party,25-08-2012,MH 4 SF 7437
5936,9297097128,865667778941588,2018,Renewal,25495,0,303,0,349,4060,Maruti,First party,31-12-2013,MH 3 VQ 8599
5942,9332144309,910446054032011,2018,Renewal,0,0,0,0,0,4464,Others,Third Party,12-08-2014,MH 5 VU 2670
5959,9263321050,866823141847026,2018,New,28038,0,0,0,0,4060,Hyundai,First party,11-03-2014,MH 6 FP 8393
5964,9331675631,924097134068177,2018,New,22214,0,0,0,0,4184,Maruti,First party,12-04-2013,MH 5 LH 4251
5966,9284119902,856620477241217,2018,Renewal,26225,0,0,0,0,4263,Mahindra,First party,04-09-2014,MH 8 KM 5578
5977,9269242641,855017520595481,2018,New,27832,0,0,0,0,4350,Maruti,First party,12-03-2013,MH 6 DD 3207
5982,9314123638,884820221225678,2018,New,26993,0,0,0,0,4117,Others,First party,03-04-2014,MH 1 AQ 4123
5985,9274657822,904490579036792,2018,Renewal,0,0,0,0,0,4340,Honda,Third Party,04-12-2012,MH 7 JX 2643
5991,9289332296,893042778306132,2018,Renewal,25413,0,0,0,0,4167,Honda,First party,09-11-2014,MH 2 RS 3245
5998,9339956871,927775335287731,2018,Renewal,27231,0,0,0,0,4494,Honda,First party,12-05-2014,MH 8 TS 9287
6001,9285524658,872043650849129,2018,New,23600,1205,238,0,0,4178,Mahindra,First party,02-06-2013,MH 4 XP 6834
6002,9339356910,869350109075813,2018,New,25478,0,0,0,0,4275,Hyundai,First party,18-07-2012,MH 8 DR 3230
6003,9285754878,912319023976239,2018,Renewal,26507,0,0,0,0,4203,Honda,First party,21-05-2014,MH 4 GW 4168
6009,9314821705,857538183635994,2018,New,29189,0,0,0,0,4128,Maruti,First party,03-05-2013,MH 7 KY 2426
6013,9319502646,851804493339594,2018,New,25308,0,0,0,0,4400,Maruti,First party,12-12-2014,MH 3 JL 3830
6014,9284337305,922106443769947,2018,Renewal,21118,0,280,0,0,4285,Maruti,First party,01-04-2014,MH 8 HM 7866
6023,9324339028,860740430822429,2018,New,0,0,0,0,0,4108,Honda,Third Party,21-08-2013,MH 3 HQ 6030
6027,9290364740,890517426404260,2018,New,22494,0,213,0,0,4080,Honda,First party,06-10-2014,MH 5 RO 5811
6030,9286823323,903487275176062,2018,New,28359,1388,0,0,0,4313,Hyundai,First party,22-10-2014,MH 5 ME 4576
6046,9317811390,857555781008034,2018,New,29349,0,272,0,285,4228,Honda,First party,16-04-2014,MH 8 VB 3946
6049,9335205637,853422398688938,2018,Renewal,29156,0,0,0,0,4021,Honda,First party,18-12-2014,MH 2 SZ 5719
6051,9330924135,933628054928862,2018,New,26115,0,0,0,0,4034,Honda,First party,22-07-2014,MH 7 TA 9539
6053,9315052974,868363707841504,2018,Renewal,0,0,0,0,0,4071,Maruti,Third Party,11-10-2012,MH 6 LD 2933
6055,9289563253,860142541004365,2018,New,0,0,0,0,0,4413,Hyundai,Third Party,07-06-2014,MH 2 AH 5911
6056,9328502161,873786803760149,2018,New,0,0,0,0,0,4304,Hyundai,Third Party,28-05-2013,MH 5 DQ 2605
6059,9327335267,947247338705070,2018,Renewal,24033,0,0,0,0,4357,Honda,First party,16-01-2013,MH 5 ZN 4749
6067,9333197426,912116963215704,2018,New,22728,1233,0,0,326,4097,Hyundai,First party,15-06-2013,MH 8 ZZ 8989
6071,9295257965,904818852226555,2018,New,27923,0,0,0,0,4001,Mahindra,First party,15-01-2013,MH 1 HZ 3509
6074,9265779727,895093058002210,2018,Renewal,0,0,0,0,0,4384,Mahindra,Third Party,03-05-2012,MH 6 XJ 3672
6078,9267936690,915464711908558,2018,Renewal,28932,0,0,0,0,4456,Honda,First party,24-02-2014,MH 5 NZ 7174
6081,9305290138,926527607825436,2018,New,22915,1316,0,0,329,4491,Honda,First party,13-07-2014,MH 1 EI 3526
6082,9268997582,945524875694540,2018,New,23263,1317,0,0,0,4439,Honda,First party,19-12-2014,MH 5 EC 9131
6086,9308084833,881654278544749,2018,New,26040,0,0,0,0,4036,Hyundai,First party,22-05-2014,MH 7 JV 5832
6095,9345193360,939316331575444,2018,Renewal,0,0,0,0,0,4402,Maruti,Third Party,29-12-2013,MH 7 DA 3978
6100,9272659826,878924684816635,2018,Renewal,23556,0,0,0,0,4352,Maruti,First party,22-09-2012,MH 8 EW 3301
6104,9336718656,889476628312812,2018,Renewal,23298,0,0,0,0,4052,Honda,First party,21-11-2012,MH 3 GO 3716
6106,9289480241,854365233971856,2018,Renewal,21474,0,0,0,0,4341,Honda,First party,15-08-2012,MH 6 CI 9474
6109,9319033074,864130593399471,2018,Renewal,0,0,0,0,0,4387,Others,Third Party,27-10-2013,MH 3 TL 8505
6117,9296392853,917568040337296,2018,New,26656,0,0,183,0,4217,Maruti,First party,08-09-2012,MH 3 IB 9333
6119,9298296163,928887631288029,2018,New,22034,0,0,0,0,4047,Maruti,First party,11-08-2014,MH 1 NE 8719
6141,9334740565,922791118606867,2018,New,20004,0,202,0,0,4425,Maruti,First party,01-12-2013,MH 8 MX 6996
6146,9330156085,937463724853905,2018,New,22869,0,0,0,344,4246,Maruti,First party,17-10-2014,MH 4 AG 4082
6161,9275352797,871559538910223,2018,Renewal,24324,0,0,0,0,4403,Maruti,First party,05-11-2013,MH 1 CV 5950
6167,9293959562,948062499466200,2018,New,0,0,0,0,0,4128,Hyundai,Third Party,31-10-2014,MH 4 JG 4091
6176,9267195746,917248646850669,2018,Renewal,21113,0,0,0,0,4014,Maruti,First party,19-07-2012,MH 7 KS 6421
6183,9263113374,852130612133512,2018,New,27357,1248,0,0,0,4141,Maruti,First party,07-12-2013,MH 5 OZ 9423
6185,9280121611,855443529796891,2018,New,22895,0,0,0,254,4381,Honda,First party,17-06-2012,MH 1 RX 2994
6194,9260083495,865750017190848,2018,Renewal,27265,0,0,0,0,4179,Others,First party,13-08-2014,MH 6 QA 7950
6202,9282086903,909922419262861,2018,New,27018,0,344,197,0,4147,Maruti,First party,15-02-2014,MH 1 HT 3029
6206,9281332649,907464029511056,2018,Renewal,25152,0,0,0,274,4229,Mahindra,First party,12-01-2014,MH 6 GV 9065
6211,9302786595,910387069805510,2018,Renewal,26221,0,0,0,0,4065,Maruti,First party,17-06-2014,MH 6 PN 5283
6219,9317092997,891752687450905,2018,New,0,0,0,0,0,4278,Hyundai,Third Party,26-04-2012,MH 6 PO 3654
6238,9316524592,869546762203232,2018,New,27660,0,0,0,0,4344,Hyundai,First party,21-10-2012,MH 1 OU 7613
6245,9260667341,908579185084827,2018,Renewal,23979,1349,0,0,0,4499,Maruti,First party,09-11-2012,MH 7 HI 4477
6252,9278361983,929335100843748,2018,New,28578,0,0,0,0,4211,Maruti,First party,13-03-2013,MH 7 AD 2493
6268,9284916990,917433081972308,2018,New,21061,0,0,0,0,4110,Maruti,First party,18-11-2014,MH 7 UK 3238
