Policy_num,mobile_num,TxnID,Year,Type,Base_Premium,No_Claim_bonus_discount,road_side_assistence_addon,Tyre_addon,Electronic_addon,thirt_party_liablity_premium,Manufaturer,Party_type,registration_date,Car_number
5086,9338944626,910097795708780,2015,Renewal,25406,0,0,0,0,4435,Others,First party,29-10-2014,MH 8 OK 6535
5087,9318177021,943991055099998,2015,New,0,0,0,0,0,4291,Hyundai,Third Party,28-09-2013,MH 7 WI 7856
5101,9311708439,881760525896291,2015,New,28657,1318,0,0,0,4495,Maruti,First party,13-08-2012,MH 2 CH 4217
5107,9335936579,929188698680219,2015,New,0,0,0,0,0,4131,Maruti,Third Party,08-01-2013,MH 3 JM 5990
5110,9286789547,900240653862267,2015,New,25400,0,0,0,344,4418,Hyundai,First party,14-10-2012,MH 4 HE 9439
5116,9337879526,856092657601800,2015,New,0,0,0,0,0,4186,Maruti,Third Party,22-02-2014,MH 1 KX 2369
5123,9300288168,866539604596882,2015,Renewal,28343,0,0,0,0,4025,Honda,First party,14-04-2014,MH 2 KH 5553
5124,9290153563,865151955376622,2015,New,0,0,0,0,0,4107,Honda,Third Party,08-06-2014,MH 8 TE 8498
5127,9327357497,886285408508613,2015,New,0,0,0,0,0,4019,Maruti,Third Party,02-01-2013,MH 6 SB 3191
5128,9294109638,911719861397674,2015,New,27687,0,0,0,0,4030,Honda,First party,24-01-2014,MH 7 GN 7979
5134,9294197451,861913301683224,2015,Renewal,20998,0,0,0,0,4114,Others,First party,30-04-2012,MH 3 GC 8865
5135,9299558259,873894951524958,2015,Renewal,23059,0,0,0,0,4259,Maruti,First party,11-03-2014,MH 1 UD 9202
5141,9305678128,849066956846158,2015,New,23350,0,229,0,0,4117,Mahindra,First party,18-05-2013,MH 7 MD 6567
5147,9318454340,866385949909274,2015,Renewal,27481,0,0,0,0,4259,Honda,First party,20-04-2014,MH 1 NZ 8845
5148,9269537170,852145027146874,2015,Renewal,28398,0,0,0,0,4098,Honda,First party,19-08-2012,MH 4 ZV 5372
5158,9306181174,914159798950524,2015,New,24913,0,0,0,0,4021,Maruti,First party,09-03-2013,MH 5 LV 7174
5161,9307700377,889016289208456,2015,New,0,0,0,0,0,4251,Mahindra,Third Party,31-12-2012,MH 3 NN 7395
5162,9308480275,900546326942710,2015,New,27570,0,0,0,0,4137,Maruti,First party,18-11-2014,MH 8 KK 6241
5167,9272120451,912310307280895,2015,New,0,0,0,0,0,4440,Maruti,Third Party,22-11-2012,MH 6 BU 6807
5176,9344606024,861756844586965,2015,Renewal,0,0,0,0,0,4264,Maruti,Third Party,08-01-2013,MH 3 ZA 3838
5182,9293514119,855437489862173,2015,Renewal,26041,0,0,0,0,4278,Maruti,First party,16-11-2013,MH 1 VY 4643
5183,9288271282,865077537881124,2015,New,29169,1246,0,0,0,4079,Honda,First party,12-02-2013,MH 8 QC 2946
5189,9322460766,915952027713744,2015,New,29017,0,0,0,0,4102,Honda,First party,01-02-2013,MH 4 VG 4954
5191,9328130475,904848750499935,2015,New,27266,0,0,0,350,4091,Honda,First party,25-02-2013,MH 2 VA 4627
5198,9263255563,909261456006752,2015,Renewal,23202,0,0,0,0,4334,Mahindra,First party,29-11-2014,MH 6 GY 9498
5202,9312115091,862297451291057,2015,New,26563,0,0,0,0,4137,Maruti,First party,07-03-2013,MH 1 BP 3036
5206,9289556205,881574825443212,2015,Renewal,0,0,0,0,0,4318,Others,Third Party,25-11-2013,MH 7 ZZ 5308
5212,9258885280,884444690021313,2015,New,23800,0,311,0,0,4429,Honda,First party,26-03-2014,MH 5 SJ 3876
5213,9273787696,850677857052932,2015,New,20146,0,0,0,0,4031,Maruti,First party,06-06-2012,MH 1 OT 4746
5218,9313545000,904315610183664,2015,Renewal,23455,0,0,0,0,4039,Hyundai,First party,16-08-2013,MH 4 MS 7635
5220,9289858429,925010722639830,2015,New,0,0,0,0,0,4271,Hyundai,Third Party,21-06-2012,MH 4 PJ 5072
5225,9323763923,894238861817949,2015,New,29613,1215,280,0,0,4063,Maruti,First party,08-07-2013,MH 5 ZU 5485
5229,9314022982,890302008512056,2015,Renewal,22457,0,0,0,0,4005,Maruti,First party,15-06-2013,MH 1 QK 4463
5238,9339880903,932563605418821,2015,Renewal,21741,0,286,0,0,4134,Maruti,First party,24-06-2014,MH 6 ND 6237
5240,9342225095,892435845507249,2015,Renewal,24900,0,0,0,0,4071,Honda,First party,07-08-2013,MH 8 ND 8719
5243,9271485494,876030467602123,2015,Renewal,22407,1381,0,0,0,4488,Hyundai,First party,26-07-2014,MH 1 CI 5084
5245,9313189904,944389774820508,2015,New,28791,0,362,230,0,4436,Hyundai,First party,18-12-2014,MH 4 ZM 8005
5248,9258830809,876465182685762,2015,New,0,0,0,0,0,4266,Hyundai,Third Party,22-03-2014,MH 3 BB 2599
5252,9293672539,909540016037169,2015,New,26335,0,0,0,0,4459,Maruti,First party,15-04-2012,MH 6 RP 9552
5257,9324898869,854640220931870,2015,New,23944,0,0,0,0,4417,Mahindra,First party,06-12-2014,MH 5 TB 9598
5258,9308550088,897585790313545,2015,Renewal,29058,0,0,231,0,4023,Others,First party,30-11-2013,MH 7 MA 6565
5268,9333421580,901915637562659,2015,Renewal,0,0,0,0,0,4499,Maruti,Third Party,28-06-2012,MH 3 YW 2791
5271,9271979210,898264489062598,2015,New,0,0,0,0,0,4379,Maruti,Third Party,11-06-2013,MH 2 AY 6172
5285,9340476046,906865228728372,2015,Renewal,27999,1378,0,0,0,4050,Hyundai,First party,16-03-2013,MH 7 JQ 6711
5289,9336004708,902914057357158,2015,New,26588,0,0,0,0,4063,Maruti,First party,18-01-2014,MH 6 WR 2542
5299,9304939437,905563338556476,2015,New,27177,0,223,0,0,4200,Honda,First party,22-11-2012,MH 1 OE 8132
5301,9270522763,944744816245458,2015,Renewal,24480,1392,245,0,0,4329,Hyundai,First party,03-07-2012,MH 4 BB 3461
5302,9257172882,863921166294922,2015,New,25865,0,0,0,0,4425,Honda,First party,01-09-2012,MH 4 EP 2903
5303,9303821795,899705675028067,2015,New,0,0,0,0,0,4259,Maruti,Third Party,11-08-2014,MH 2 UQ 5875
5311,9263819938,928123569046569,2015,New,21689,0,0,0,0,4052,Maruti,First party,09-09-2013,MH 1 UM 7115
5317,9298737376,868475360601991,2015,Renewal,27724,0,0,0,0,4426,Honda,First party,05-10-2013,MH 5 CG 8144
5318,9266231898,925821281766385,2015,New,27393,0,0,0,0,4327,Hyundai,First party,19-12-2014,MH 1 GM 9104
5323,9334822363,916727719571715,2015,Renewal,28019,0,0,0,0,4460,Others,First party,11-05-2013,MH 1 RA 8970
5324,9267703811,874819051823286,2015,Renewal,29451,0,0,0,342,4015,Honda,First party,08-10-2014,MH 6 MP 8948
5329,9284539304,879445454238670,2015,Renewal,27970,0,0,0,0,4068,Others,First party,27-03-2013,MH 3 WI 7993
5345,9324846568,849516044808845,2015,New,0,0,0,0,0,4326,Mahindra,Third Party,22-08-2012,MH 8 QA 3206
5346,9305154071,869495276209412,2015,Renewal,21592,0,0,0,0,4018,Honda,First party,12-05-2013,MH 5 XI 4707
5350,9290739842,932279944511102,2015,Renewal,28760,0,0,0,0,4473,Mahindra,First party,27-07-2014,MH 7 XB 7960
5354,9268123652,859532250485021,2015,Renewal,21589,0,0,0,0,4489,Hyundai,First party,17-12-2014,MH 2 FQ 2386
5356,9334111551,922726061047017,2015,New,26406,0,0,0,0,4429,Hyundai,First party,11-09-2013,MH 3 UG 4337
5361,9259419643,913205040692836,2015,New,20329,0,0,0,0,4438,Maruti,First party,11-11-2012,MH 8 XA 9065
5362,9291122290,915990369698459,2015,New,22970,0,0,0,0,4471,Honda,First party,30-10-2012,MH 6 YW 5958
5365,9314932692,947712640639243,2015,New,23567,0,0,0,314,4193,Hyundai,First party,28-06-2013,MH 4 OD 2397
5367,9298439390,929610687933457,2015,New,25581,0,0,0,0,4204,Maruti,First party,23-04-2012,MH 1 WR 5663
5371,9328568435,868291379096662,2015,Renewal,26856,0,0,0,0,4365,Hyundai,First party,10-03-2014,MH 6 PB 5762
5379,9320706006,917802585723371,2015,New,25297,0,0,0,0,4458,Others,First party,27-11-2014,MH 6 BL 5156
5385,9332150557,862040502575910,2015,New,27457,0,0,0,0,4048,Maruti,First party,13-09-2012,MH 6 YS 7543
5388,9302574685,908404823758799,2015,Renewal,21803,0,378,0,0,4459,Honda,First party,08-08-2013,MH 2 VH 6417
5393,9265693123,860605230563620,2015,Renewal,29328,0,0,0,0,4324,Hyundai,First party,29-10-2014,MH 3 RQ 5325
5395,9345741746,918547780170216,2015,Renewal,28662,1239,0,0,0,4024,Honda,First party,26-11-2013,MH 4 WX 3619
5402,9303931612,866786127010516,2015,Renewal,0,0,0,0,0,4220,Maruti,Third Party,19-05-2014,MH 7 VT 5800
5403,9344358384,908657958951382,2015,Renewal,28945,0,0,0,0,4289,Maruti,First party,20-12-2013,MH 5 SZ 5817
5404,9291201055,873410912377311,2015,Renewal,24510,0,0,194,0,4352,Maruti,First party,05-03-2013,MH 1 HX 8733
5406,9269833987,869032918300979,2015,New,0,0,0,0,0,4165,Maruti,Third Party,07-12-2014,MH 6 BQ 6005
5411,9260201614,918348635012863,2015,New,24991,0,0,0,0,4197,Others,First party,18-08-2012,MH 1 GN 6604
5417,9294645459,894598474639159,2015,Renewal,23228,0,0,0,0,4456,Maruti,First party,21-06-2014,MH 1 GY 6949
5422,9300315370,913621175924073,2015,Renewal,20909,0,0,0,0,4344,Mahindra,First party,16-04-2013,MH 1 NS 8517
5429,9291627915,874816096792028,2015,New,22290,0,254,0,255,4186,Hyundai,First party,24-09-2014,MH 7 DU 5136
5437,9341112316,878017085882828,2015,New,24101,0,0,0,0,4198,Maruti,First party,04-11-2014,MH 7 CL 9830
5442,9339810707,860288170770937,2015,New,21429,0,0,0,0,4267,Hyundai,First party,01-11-2014,MH 1 WI 8571
5445,9260382292,917535767824258,2015,Renewal,0,0,0,0,0,4442,Maruti,Third Party,07-01-2014,MH 7 WB 9056
5447,9277752134,881177198063673,2015,Renewal,0,0,0,0,0,4379,Maruti,Third Party,10-10-2013,MH 6 RR 6849
5451,9333013951,862077272549454,2015,New,25270,0,0,0,0,4397,Others,First party,09-10-2012,MH 2 VA 5867
5453,9337662261,939675888926049,2015,New,0,0,0,0,0,4114,Hyundai,Third Party,24-08-2014,MH 2 AW 4724
5457,9287499079,885959079523087,2015,Renewal,21214,0,0,0,0,4494,Maruti,First party,01-04-2014,MH 5 BG 9187
5474,9296715499,882352071207164,2015,New,28861,0,0,0,0,4072,Hyundai,First party,11-06-2012,MH 2 YM 7458
5488,9306953891,894326108504418,2015,Renewal,27038,0,0,0,0,4450,Honda,First party,14-10-2012,MH 5 WV 6358
5493,9279586122,908931599167092,2015,New,21917,0,0,0,334,4183,Hyundai,First party,08-04-2014,MH 2 SM 7313
5495,9330143338,902296384262964,2015,Renewal,22348,0,0,0,0,4480,Hyundai,First party,24-07-2012,MH 7 DB 3231
5502,9331855053,849389063341747,2015,Renewal,27835,0,0,0,0,4061,Honda,First party,13-11-2014,MH 7 AL 6926
5508,9309313307,888839215079155,2015,Renewal,20540,0,0,0,0,4105,Honda,First party,05-09-2014,MH 3 JW 4101
5513,9342557265,930471068306729,2015,Renewal,28964,0,0,0,0,4282,Honda,First party,07-12-2014,MH 2 LS 3847
5523,9259113797,891728895739691,2015,New,0,0,0,0,0,4052,Maruti,Third Party,02-11-2012,MH 3 GQ 7626
5524,9307180118,859177227871671,2015,Renewal,26888,1233,0,0,0,4112,Maruti,First party,24-06-2014,MH 4 LI 8712
5530,9261189853,895851716742804,2015,Renewal,23535,0,0,193,0,4313,Maruti,First party,12-07-2012,MH 7 YS 3682
5531,9264640447,936789172136320,2015,Renewal,0,0,0,0,0,4106,Maruti,Third Party,03-07-2013,MH 4 CU 7742
5539,9277873795,866175064676099,2015,Renewal,0,0,0,0,0,4019,Hyundai,Third Party,09-07-2013,MH 2 XN 3417
5544,9320868819,908318265503425,2015,New,25878,0,0,0,0,4400,Mahindra,First party,30-12-2012,MH 5 QD 8999
5545,9271628176,878718480588360,2015,New,20474,1245,0,0,0,4329,Others,First party,02-04-2013,MH 7 LB 7049
5549,9289917700,890869867052234,2015,New,25891,0,0,236,0,4012,Maruti,First party,24-04-2013,MH 2 LT 6015
5550,9263058061,906355424772501,2015,Renewal,25772,0,0,0,276,4154,Maruti,First party,25-11-2013,MH 2 FE 8163
5553,9261489201,879623483778323,2015,Renewal,23833,0,0,0,0,4175,Hyundai,First party,23-05-2012,MH 4 SV 9574
5560,9283617213,920779438398438,2015,New,21386,0,0,0,0,4258,Maruti,First party,16-03-2013,MH 4 DL 6833
5563,9263168728,897509350229392,2015,New,0,0,0,0,0,4025,Hyundai,Third Party,29-06-2014,MH 4 JD 2581
5567,9284774734,868650584913972,2015,Renewal,23930,0,0,0,0,4324,Hyundai,First party,17-10-2014,MH 3 SR 7639
5578,9259828117,852232455207655,2015,New,20388,0,0,0,0,4367,Maruti,First party,03-07-2014,MH 7 YD 8861
5594,9322419871,935847000398077,2015,New,0,0,0,0,0,4412,Maruti,Third Party,23-12-2012,MH 8 PM 4289
5599,9274807930,940023111498720,2015,Renewal,21992,1371,0,0,0,4097,Others,First party,13-05-2012,MH 6 NW 4176
5602,9274560160,916157323225207,2015,Renewal,27535,0,0,0,0,4185,Mahindra,First party,03-12-2012,MH 7 MJ 7866
5605,9280871019,851333003672817,2015,Renewal,20106,0,0,0,0,4116,Mahindra,First party,11-10-2013,MH 5 VS 4532
5615,9302396481,848960338736059,2015,New,29500,0,0,0,0,4396,Others,First party,07-05-2014,MH 5 VT 5676
5621,9257763852,929259358867408,2015,Renewal,26131,0,0,0,0,4032,Maruti,First party,09-03-2013,MH 2 ZE 2776
5624,9269550695,920764602722020,2015,New,28490,0,0,0,257,4411,Maruti,First party,19-02-2013,MH 3 JD 4329
5627,9287025076,881533075211129,2015,Renewal,27609,0,0,0,0,4326,Others,First party,04-05-2012,MH 1 NU 3664
5629,9322663819,848526135665799,2015,New,23903,0,269,0,0,4431,Maruti,First party,28-02-2014,MH 7 JA 3321
5633,9304187434,897016520320249,2015,Renewal,22004,0,0,0,0,4449,Honda,First party,15-10-2012,MH 6 EW 3731
5641,9288347003,850959368552186,2015,New,20344,0,0,0,0,4086,Honda,First party,27-10-2013,MH 6 XC 5825
5646,9262830209,904879613826274,2015,New,27776,0,312,0,0,4412,Maruti,First party,27-09-2014,MH 6 AA 8457
5648,9281639531,855346515112826,2015,Renewal,25575,0,0,0,0,4309,Hyundai,First party,06-07-2012,MH 3 YT 7413
5651,9320633707,901018210517580,2015,Renewal,0,0,0,0,0,4133,Maruti,Third Party,01-06-2014,MH 8 HL 6118
5656,9300771440,885922738422508,2015,New,0,0,0,0,0,4078,Maruti,Third Party,21-01-2014,MH 8 EG 6683
5657,9262954224,868786726674217,2015,New,21699,0,0,0,0,4273,Maruti,First party,10-11-2014,MH 5 SU 6356
5666,9297400221,898111398144425,2015,Renewal,0,0,0,0,0,4030,Mahindra,Third Party,21-01-2013,MH 3 JC 6400
5667,9302353273,912898075672266,2015,New,23760,0,0,0,0,4413,Maruti,First party,02-08-2013,MH 8 PB 7309
5669,9335238134,864685307751574,2015,Renewal,21090,0,0,0,0,4451,Others,First party,28-09-2012,MH 6 HC 3777
5671,9286465922,947950777765556,2015,Renewal,24980,0,0,0,350,4327,Maruti,First party,04-08-2012,MH 2 TP 5098
5676,9333618314,913570321188791,2015,Renewal,23154,0,0,0,0,4218,Maruti,First party,30-09-2013,MH 1 CJ 4430
5678,9263074374,888234319223072,2015,New,24961,0,0,0,0,4432,Hyundai,First party,26-10-2012,MH 8 EU 6664
5682,9324102959,929865531530582,2015,Renewal,29024,0,361,0,0,4387,Maruti,First party,21-04-2013,MH 5 BE 8177
5683,9294995617,897563278346089,2015,Renewal,0,0,0,0,0,4055,Maruti,Third Party,16-05-2012,MH 3 IO 6965
5688,9284675762,862965932293012,2015,New,0,0,0,0,0,4274,Hyundai,Third Party,13-01-2013,MH 8 LU 7868
5689,9294436286,891589801704201,2015,New,20756,0,265,0,0,4500,Maruti,First party,22-06-2012,MH 1 IL 6033
5696,9328968156,935146518158467,2015,New,21815,1300,261,239,0,4210,Others,First party,21-10-2013,MH 6 GD 4791
5699,9331154496,922226449375975,2015,New,21390,0,0,0,0,4413,Maruti,First party,17-06-2014,MH 6 FB 6249
5704,9313873780,899383601067152,2015,New,29503,0,364,0,0,4275,Others,First party,08-11-2014,MH 5 BI 5181
5708,9333393538,851573572966836,2015,New,29505,0,0,0,0,4079,Maruti,First party,22-12-2012,MH 1 YT 9544
5709,9332358512,934893649485993,2015,Renewal,28936,0,0,0,0,4043,Hyundai,First party,23-03-2013,MH 8 KY 3288
5713,9260357013,948107177445329,2015,New,23122,0,0,0,0,4219,Mahindra,First party,27-09-2014,MH 6 PP 2409
5718,9344026771,868588582620781,2015,Renewal,25488,0,0,0,0,4288,Honda,First party,07-10-2014,MH 4 HR 3170
5725,9306799220,927256956001811,2015,Renewal,25091,1216,0,0,0,4068,Honda,First party,07-09-2014,MH 5 RH 4562
5726,9295127865,920874530615006,2015,New,24996,0,0,0,0,4156,Maruti,First party,19-03-2014,MH 8 YH 4095
5731,9314525748,911389222514938,2015,New,26138,0,0,0,0,4460,Maruti,First party,09-12-2014,MH 8 ED 3084
5732,9345229740,929259260167554,2015,New,21221,0,0,0,350,4120,Honda,First party,06-01-2014,MH 3 HO 5364
5739,9315052101,923506920953235,2015,Renewal,28089,0,332,0,0,4379,Maruti,First party,25-12-2012,MH 6 KR 8990
5745,9318048184,870456660099476,2015,Renewal,0,0,0,0,0,4007,Maruti,Third Party,09-01-2013,MH 3 XO 9683
5753,9264471381,904152410358842,2015,Renewal,23966,1211,0,0,255,4457,Maruti,First party,01-12-2012,MH 2 UJ 9146
5754,9291258482,882719971860900,2015,New,27825,1242,0,0,0,4185,Maruti,First party,30-07-2013,MH 5 EU 7980
5766,9273082681,880939725241922,2015,Renewal,20307,0,0,0,0,4247,Honda,First party,21-07-2012,MH 2 VO 6901
5777,9345287755,943977739981656,2015,Renewal,29309,0,0,0,0,4418,Honda,First party,14-02-2014,MH 3 OC 3586
5786,9284441865,940378790503963,2015,Renewal,29848,0,0,0,0,4000,Maruti,First party,18-10-2014,MH 1 JT 8111
5789,9302112998,878535559548529,2015,New,24791,0,0,0,337,4465,Others,First party,01-05-2014,MH 2 OK 6599
5793,9260543840,943128070879858,2015,Renewal,28405,0,0,0,0,4248,Honda,First party,16-12-2012,MH 3 IT 6182
5796,9299794427,864816363359534,2015,New,24194,0,0,0,0,4480,Maruti,First party,09-07-2014,MH 1 PL 4849
5804,9307513501,940566750296959,2015,Renewal,20384,0,0,0,0,4328,Hyundai,First party,05-06-2014,MH 7 BP 6912
5807,9259890934,868927402555397,2015,Renewal,23917,0,0,0,0,4349,Honda,First party,23-07-2013,MH 5 MZ 3390
5813,9327197398,892435680557476,2015,Renewal,20482,0,305,0,0,4367,Hyundai,First party,28-11-2014,MH 3 GL 8551
5817,9312332788,868840909923234,2015,Renewal,0,0,0,0,0,4200,Maruti,Third Party,12-01-2013,MH 7 BL 5880
5820,9282386542,862499033719544,2015,Renewal,23175,0,0,0,0,4429,Mahindra,First party,16-03-2014,MH 5 QU 6903
5833,9294640967,876645830910951,2015,Renewal,21441,0,372,0,279,4474,Maruti,First party,29-11-2012,MH 1 KH 7666
5835,9261691983,917323982810501,2015,New,23800,0,0,0,0,4056,Maruti,First party,08-10-2013,MH 5 RD 5066
5850,9271831868,850093063213565,2015,Renewal,24956,0,0,0,0,4045,Mahindra,First party,19-11-2014,MH 2 LL 2598
5853,9292895214,934351551704233,2015,Renewal,28132,0,0,0,0,4455,Maruti,First party,18-02-2013,MH 5 MG 8561
5854,9309688395,918999455349467,2015,Renewal,28424,0,0,0,0,4433,Mahindra,First party,26-04-2013,MH 5 GH 8419
5858,9320251492,899527560099758,2015,New,27690,0,0,0,0,4063,Maruti,First party,22-01-2013,MH 8 VJ 9655
5865,9267097527,853640741811468,2015,Renewal,0,0,0,0,0,4270,Others,Third Party,10-04-2014,MH 5 AY 3715
5866,9320300722,884939019352034,2015,Renewal,26473,0,0,0,0,4045,Honda,First party,07-09-2014,MH 3 YA 9382
5874,9334054571,891644805098311,2015,Renewal,24660,0,0,0,0,4299,Hyundai,First party,06-05-2012,MH 1 AZ 7541
5887,9316125889,882900040140696,2015,Renewal,26747,0,0,0,0,4239,Hyundai,First party,08-09-2013,MH 7 FV 6942
5888,9307596871,897825425370422,2015,Renewal,28817,0,0,0,0,4425,Others,First party,15-02-2013,MH 1 AV 6907
5891,9274768916,849406501833346,2015,New,0,0,0,0,0,4440,Honda,Third Party,17-07-2012,MH 5 KP 6197
5893,9308006770,858460387300180,2015,Renewal,29077,0,0,0,0,4465,Maruti,First party,09-08-2014,MH 8 QP 9693
5894,9284573541,930321710028345,2015,Renewal,25956,1313,0,0,0,4141,Maruti,First party,02-07-2014,MH 1 YL 3972
5897,9264760273,857841849821908,2015,New,23288,1398,0,0,0,4326,Honda,First party,29-11-2013,MH 1 VV 6908
5908,9312041076,907282127828314,2015,New,29241,0,0,0,0,4011,Honda,First party,02-05-2014,MH 7 XB 2942
5909,9304348287,891483918306132,2015,Renewal,29117,0,266,196,0,4487,Others,First party,09-04-2014,MH 1 EO 9160
5911,9293564210,914401472834606,2015,New,0,0,0,0,0,4116,Hyundai,Third Party,07-02-2014,MH 6 LC 9710
5912,9318216683,863231085909589,2015,Renewal,20511,1255,0,0,0,4346,Maruti,First party,07-02-2014,MH 3 PN 6470
5919,9337832763,898226768540183,2015,Renewal,24433,0,0,0,0,4468,Others,First party,08-05-2012,MH 1 AX 2703
5922,9342487393,911352597319621,2015,New,25699,0,0,0,0,4077,Honda,First party,19-02-2013,MH 4 NY 4132
5923,9328378865,851568671605036,2015,New,22422,0,0,0,0,4493,Honda,First party,28-12-2012,MH 8 VG 8730
5930,9265201615,883920764083795,2015,New,27645,0,0,0,0,4157,Maruti,First party,20-08-2012,MH 2 BD 3410
5934,9292641348,941218217595883,2015,Renewal,26321,0,0,0,0,4098,Hyundai,First party,13-02-2014,MH 4 UJ 7955
5937,9337950107,941682191274538,2015,Renewal,0,0,0,0,0,4123,Mahindra,Third Party,25-03-2014,MH 4 WU 6952
5939,9342347023,852080283018305,2015,Renewal,27134,0,0,225,330,4240,Maruti,First party,23-10-2012,MH 4 EW 5325
5943,9267596178,900551850378417,2015,New,27388,0,0,0,281,4009,Maruti,First party,01-04-2012,MH 2 BF 3330
5944,9273531500,931988926771913,2015,New,0,0,0,0,0,4405,Hyundai,Third Party,05-08-2012,MH 6 UZ 9523
5947,9271479156,927914738492738,2015,New,25952,0,0,0,265,4032,Hyundai,First party,19-06-2013,MH 4 SB 3389
5948,9329064565,916640916388379,2015,Renewal,21008,0,0,0,0,4113,Hyundai,First party,24-07-2012,MH 1 LK 2537
5951,9311397571,895221608853890,2015,New,0,0,0,0,0,4078,Honda,Third Party,16-08-2014,MH 3 KG 7982
5960,9320562319,913403603762501,2015,Renewal,25190,0,0,0,0,4189,Hyundai,First party,04-07-2013,MH 7 OV 5224
5970,9264707616,940697074160000,2015,New,23875,0,0,0,0,4192,Maruti,First party,31-07-2014,MH 7 KJ 8861
5971,9308196671,859324787886447,2015,New,20383,0,0,0,0,4490,Maruti,First party,06-08-2013,MH 4 IE 6928
5972,9314039323,903268009962177,2015,New,28131,0,0,0,323,4463,Honda,First party,10-08-2014,MH 4 RO 4952
5974,9258861610,869644424030761,2015,Renewal,0,0,0,0,0,4195,Mahindra,Third Party,18-07-2013,MH 5 BX 7505
5983,9311679424,947606179935616,2015,Renewal,0,0,0,0,0,4461,Maruti,Third Party,01-02-2014,MH 3 XB 4989
5992,9285221479,883622280999244,2015,Renewal,20652,0,0,188,0,4477,Maruti,First party,12-04-2014,MH 8 XG 6707
5993,9281466330,920536130947891,2015,Renewal,26132,0,343,0,0,4482,Maruti,First party,11-02-2014,MH 8 LH 4517
5995,9313604493,943313220611819,2015,Renewal,0,0,0,0,0,4041,Others,Third Party,23-02-2013,MH 3 KF 9446
6006,9302693587,899469266241618,2015,Renewal,0,0,0,0,0,4437,Mahindra,Third Party,17-05-2014,MH 6 SS 8463
6007,9324177687,884937674150068,2015,New,0,0,0,0,0,4414,Maruti,Third Party,09-07-2012,MH 4 KL 8331
6015,9261232732,948348407417788,2015,Renewal,0,0,0,0,0,4426,Hyundai,Third Party,06-11-2013,MH 4 KO 8233
6016,9316073663,864949735235749,2015,New,20856,0,0,0,0,4058,Honda,First party,21-11-2012,MH 6 ND 3390
6018,9303592049,853319276034653,2015,Renewal,0,0,0,0,0,4172,Maruti,Third Party,26-06-2012,MH 4 EC 4202
6019,9293678808,938954786849267,2015,New,21427,0,0,0,0,4028,Honda,First party,04-06-2014,MH 3 ZU 5454
6029,9341804908,855010176090448,2015,Renewal,24314,0,0,0,0,4101,Honda,First party,10-03-2013,MH 3 GA 4112
6035,9322272656,925975560546786,2015,Renewal,24383,1321,0,0,0,4211,Maruti,First party,24-01-2013,MH 4 YJ 6168
6037,9322319484,912843840099717,2015,Renewal,22955,1286,0,0,0,4024,Maruti,First party,16-06-2013,MH 3 PA 8483
